ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,0,-4,4,1.03,,,,,0,0,0,0,0,21,21,46,,,,,,,,,,,,,,,,,,,,,,,187.68128369993065,None,187.68128369993065,None,187.18094399990514,None,j,1.1115464000031352,187.68128369993065,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,180,-4,4,1.06,,,,,0,0,0,0,0,22,22,19,,,,,,,,,,,,,,,,,,,,,,,189.7927151999902,None,189.7927151999902,None,189.29237849998754,None,j,1.544292200007476,189.7927151999902,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,180,-4,4,0.94,,,,,0,0,0,0,0,23,23,15,,,,,,,,,,,,,,,,,,,,,,,192.3644537999062,None,192.3644537999062,None,191.86419799993746,None,f,1.9483338999561965,192.3644537999062,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,0,-4,4,1.0,,,,,0,0,0,0,0,24,24,45,,,,,,,,,,,,,,,,,,,,,,,195.31645809998736,None,195.31645809998736,None,194.81612470000982,None,j,1.6684582000598311,195.31645809998736,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,0,4,-4,1.15,,,,,0,0,0,0,0,25,25,55,,,,,,,,,,,,,,,,,,,,,,,197.99827280000318,None,197.99827280000318,None,197.49793859990314,None,f,0.7304583999793977,197.99827280000318,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,4,-4,1.15,,,,,0,0,0,0,0,26,26,13,,,,,,,,,,,,,,,,,,,,,,,199.72952689998783,None,199.72952689998783,None,199.2291064999299,None,f,0.7113396999193355,199.72952689998783,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,0,-4,4,0.94,,,,,0,0,0,0,0,27,27,43,,,,,,,,,,,,,,,,,,,,,,,201.45061259996146,None,201.45061259996146,None,200.95027359994128,None,f,1.7422140999697149,201.45061259996146,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,4,-4,0.94,,,,,0,0,0,0,0,28,28,8,,,,,,,,,,,,,,,,,,,,,,,204.19247559993528,None,204.19247559993528,None,203.69213450001553,None,j,0.584404099965468,204.19247559993528,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,4,-4,1.03,,,,,0,0,0,0,0,29,29,11,,,,,,,,,,,,,,,,,,,,,,,205.7935557999881,None,205.7935557999881,None,205.2932152999565,None,f,0.6632370000006631,205.7935557999881,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,0,4,-4,0.94,,,,,0,0,0,0,0,30,30,50,,,,,,,,,,,,,,,,,,,,,,,207.46478349994868,None,207.46478349994868,None,206.96443239995278,None,j,0.9760939000407234,207.46478349994868,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,180,4,-4,1.0,,,,,0,0,0,0,0,31,31,24,,,,,,,,,,,,,,,,,,,,,,,209.44603919994552,None,209.44603919994552,None,208.94570219994057,None,j,2.258925099973567,209.44603919994552,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,4,-4,0.94,,,,,0,0,0,0,0,32,32,36,,,,,,,,,,,,,,,,,,,,,,,212.71824789990205,None,212.71824789990205,None,212.21790649998002,None,j,0.5546863999916241,212.71824789990205,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,1.03,,,,,0,0,0,0,0,33,33,32,,,,,,,,,,,,,,,,,,,,,,,214.27940050000325,None,214.27940050000325,None,213.78897729993332,None,j,2.321300100069493,214.27940050000325,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,-4,4,1.03,,,,,0,0,0,0,0,34,34,4,,,,,,,,,,,,,,,,,,,,,,,217.60155699995812,None,217.60155699995812,None,217.10122089996003,None,j,1.1753017998998985,217.60155699995812,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,180,-4,4,1.0,,,,,0,0,0,0,0,35,35,17,,,,,,,,,,,,,,,,,,,,,,,219.80305019998923,None,219.80305019998923,None,219.3027123999782,None,f,0.7979392000706866,219.80305019998923,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,-4,4,0.85,,,,,0,0,0,0,0,36,36,0,,,,,,,,,,,,,,,,,,,,,,,221.61427779996302,None,221.61427779996302,None,221.11394569999538,None,f,0.5705202999524772,221.61427779996302,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,4,-4,1.0,,,,,0,0,0,0,0,37,37,10,,,,,,,,,,,,,,,,,,,,,,,223.19534699991345,None,223.19534699991345,None,222.6951046999311,None,j,1.5013631000183523,223.19534699991345,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,180,4,-4,1.06,,,,,0,0,0,0,0,38,38,26,,,,,,,,,,,,,,,,,,,,,,,225.69704090000596,None,225.69704090000596,None,225.19670059997588,None,f,0.6957660999614745,225.69704090000596,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,0.97,,,,,0,0,0,0,0,39,39,30,,,,,,,,,,,,,,,,,,,,,,,227.4082007999532,None,227.4082007999532,None,226.90786399994977,None,f,0.6805929999100044,227.4082007999532,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,4,-4,0.85,,,,,0,0,0,0,0,40,40,7,,,,,,,,,,,,,,,,,,,,,,,229.09938259993214,None,229.09938259993214,None,228.59903609997127,None,j,0.5573823000304401,229.09938259993214,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,180,4,-4,0.94,,,,,0,0,0,0,0,41,41,22,,,,,,,,,,,,,,,,,,,,,,,230.66041169990785,None,230.66041169990785,None,230.1601595999673,None,j,1.4443521000212058,230.66041169990785,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,4,-4,1.0,,,,,0,0,0,0,0,42,42,38,,,,,,,,,,,,,,,,,,,,,,,233.11206489999313,None,233.11206489999313,None,232.6117391999578,None,f,0.9606713000684977,233.11206489999313,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,-4,4,1.15,,,,,0,0,0,0,0,43,43,6,,,,,,,,,,,,,,,,,,,,,,,235.08340489992406,None,235.08340489992406,None,234.58306549990084,None,j,0.4935870999470353,235.08340489992406,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,4,-4,1.06,,,,,0,0,0,0,0,44,44,40,,,,,,,,,,,,,,,,,,,,,,,236.59446619998198,None,236.59446619998198,None,236.094168099924,None,f,0.47022809996269643,236.59446619998198,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,4,-4,1.06,,,,,0,0,0,0,0,45,45,12,,,,,,,,,,,,,,,,,,,,,,,238.07543159998022,None,238.07543159998022,None,237.57512569997925,None,f,0.49325030006002635,238.07543159998022,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,0,4,-4,1.03,,,,,0,0,0,0,0,46,46,53,,,,,,,,,,,,,,,,,,,,,,,239.57645479997154,None,239.57645479997154,None,239.07610710000154,None,f,0.960195800056681,239.57645479997154,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,0,-4,4,1.15,,,,,0,0,0,0,0,47,47,48,,,,,,,,,,,,,,,,,,,,,,,241.53777860000264,None,241.53777860000264,None,241.0374399999855,None,j,0.43904760002624243,241.53777860000264,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,-4,4,1.0,,,,,0,0,0,0,0,48,48,3,,,,,,,,,,,,,,,,,,,,,,,242.98876149998978,None,242.98876149998978,None,242.48842309997417,None,f,0.4281202000565827,242.98876149998978,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,1.15,,,,,0,0,0,0,0,49,49,34,,,,,,,,,,,,,,,,,,,,,,,244.42977149994113,None,244.42977149994113,None,243.9293782999739,None,j,0.37895829998888075,244.42977149994113,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,4,-4,0.97,,,,,0,0,0,0,0,50,50,9,,,,,,,,,,,,,,,,,,,,,,,245.81068110000342,None,245.81068110000342,None,245.3203416999895,None,f,0.4060130000580102,245.81068110000342,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,0.85,,,,,0,0,0,0,0,51,51,28,,,,,,,,,,,,,,,,,,,,,,,247.2216263000155,None,247.2216263000155,None,246.72129229991697,None,f,0.41905300004873425,247.2216263000155,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,0.94,,,,,0,0,0,0,0,52,52,29,,,,,,,,,,,,,,,,,,,,,,,248.64258759992663,None,248.64258759992663,None,248.14225199993234,None,f,0.4382785999914631,248.64258759992663,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,0,4,-4,0.97,,,,,0,0,0,0,0,53,53,51,,,,,,,,,,,,,,,,,,,,,,,250.0935817999998,None,250.0935817999998,None,249.5932381999446,None,j,0.5234099000226706,250.0935817999998,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,1.06,,,,,0,0,0,0,0,54,54,33,,,,,,,,,,,,,,,,,,,,,,,251.64466290001292,None,251.64466290001292,None,251.1442953000078,None,j,0.5400145999155939,251.64466290001292,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,180,-4,4,0.85,,,,,0,0,0,0,0,55,55,14,,,,,,,,,,,,,,,,,,,,,,,253.19568369991612,None,253.19568369991612,None,252.69535809999797,None,f,0.4610013000201434,253.19568369991612,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,0.97,,,,,0,0,0,0,1,0,56,30,,,,,,,,,,,,,,,,,,,,,,,254.6566664999118,None,254.6566664999118,None,254.15632770000957,None,f,0.7600754000013694,254.6566664999118,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,0,4,-4,1.15,,,,,0,0,0,0,1,1,57,55,,,,,,,,,,,,,,,,,,,,,,,256.42786459997296,None,256.42786459997296,None,255.92752819997258,None,f,0.46077250002417713,256.42786459997296,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,180,4,-4,1.0,,,,,0,0,0,0,1,2,58,24,,,,,,,,,,,,,,,,,,,,,,,257.8989551999839,None,257.8989551999839,None,257.39852169994265,None,f,1.357819499913603,257.8989551999839,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,1.03,,,,,0,0,0,0,1,3,59,32,,,,,,,,,,,,,,,,,,,,,,,260.2704661999596,None,260.2704661999596,None,259.7702212999575,None,j,0.7302195999072865,260.2704661999596,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,4,-4,1.15,,,,,0,0,0,0,1,4,60,41,,,,,,,,,,,,,,,,,,,,,,,262.0016410999233,None,262.0016410999233,None,261.50130169990007,None,f,0.47107760002836585,262.0016410999233,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,4,-4,1.0,,,,,0,0,0,0,1,5,61,10,,,,,,,,,,,,,,,,,,,,,,,263.47263979993295,None,263.47263979993295,None,262.9723025999265,None,f,0.7440714000258595,263.47263979993295,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
0,0,-4,4,1.06,,,,,0,0,0,0,1,6,62,5,,,,,,,,,,,,,,,,,,,,,,,265.2238260000013,None,265.2238260000013,None,264.7234887999948,None,j,1.4728511000284925,265.2238260000013,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,-4,4,1.0,,,,,0,0,0,0,1,7,63,31,,,,,,,,,,,,,,,,,,,,,,,267.7155208999757,None,267.7155208999757,None,267.2151922999183,None,j,1.2370959999971092,267.7155208999757,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
180,180,4,-4,0.85,,,,,0,0,0,0,1,8,64,35,,,,,,,,,,,,,,,,,,,,,,,269.95703189994674,None,269.95703189994674,None,269.456696499954,None,j,0.4357814999530092,269.95703189994674,None,,,,,,,d,001,2021_Jul_01_1343,toilet,2021.1.3,99.88642910256412,
