ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,0,-4,4,1.0,,,,,0,0,0,0,0,49,49,45,,,,,,,,,,,,,,,,,,,,,,,383.7975976000307,None,383.7975976000307,None,383.29725289996713,None,f,1.778218200081028,383.7975976000307,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,4,-4,1.15,,,,,0,0,0,0,0,50,50,27,,,,,,,,,,,,,,,,,,,,,,,386.57947700005025,None,386.57947700005025,None,386.0791356000118,None,f,0.4684392000781372,386.57947700005025,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,-4,4,1.03,,,,,0,0,0,0,0,51,51,4,,,,,,,,,,,,,,,,,,,,,,,388.0505598000018,None,388.0505598000018,None,387.550140599953,None,j,0.6613534999778494,388.0505598000018,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,4,-4,1.06,,,,,0,0,0,0,0,52,52,12,,,,,,,,,,,,,,,,,,,,,,,389.72160409996286,None,389.72160409996286,None,389.2212873999961,None,f,0.8142427999991924,389.72160409996286,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,-4,4,1.15,,,,,0,0,0,0,0,53,53,20,,,,,,,,,,,,,,,,,,,,,,,391.54284240002744,None,391.54284240002744,None,391.0425025000004,None,j,0.46499270002823323,391.54284240002744,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,0,4,-4,1.15,,,,,0,0,0,0,0,54,54,55,,,,,,,,,,,,,,,,,,,,,,,393.01383680000436,None,393.01383680000436,None,392.5134968999773,None,f,0.4821310999104753,393.01383680000436,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,0,4,-4,0.85,,,,,0,0,0,0,0,55,55,49,,,,,,,,,,,,,,,,,,,,,,,394.52486170001794,None,394.52486170001794,None,394.0245184999658,None,j,0.39495200000237674,394.52486170001794,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,-4,4,0.94,,,,,0,0,0,0,1,0,56,1,,,,,,,,,,,,,,,,,,,,,,,395.92585280002095,None,395.92585280002095,None,395.4255632000277,None,f,0.49799539998639375,395.92585280002095,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,0,-4,4,0.94,,,,,0,0,0,0,1,1,57,43,,,,,,,,,,,,,,,,,,,,,,,397.436854199972,None,397.436854199972,None,396.9364917000057,None,f,0.4909084999235347,397.436854199972,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,4,-4,1.06,,,,,0,0,0,0,1,2,58,12,,,,,,,,,,,,,,,,,,,,,,,398.92783880000934,None,398.92783880000934,None,398.4275036000181,None,f,0.6641831001034006,398.92783880000934,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
