ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,-4,4,1.06,,,,,0,0,0,0,0,31,31,5,,,,,,,,,,,,,,,,,,,,,,,287.1895717999996,None,287.1895717999996,None,286.68923489999906,None,j,0.5464128999992681,287.1895717999996,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,4,-4,1.06,,,,,0,0,0,0,0,32,32,26,,,,,,,,,,,,,,,,,,,,,,,288.75063279999995,None,288.75063279999995,None,288.2503704999999,None,f,0.48926120000032824,288.75063279999995,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,4,-4,0.85,,,,,0,0,0,0,0,33,33,35,,,,,,,,,,,,,,,,,,,,,,,290.25164679999943,None,290.25164679999943,None,289.7513857999984,None,j,0.46021289999953297,290.25164679999943,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,4,-4,1.06,,,,,0,0,0,0,0,34,34,12,,,,,,,,,,,,,,,,,,,,,,,291.7126432999994,None,291.7126432999994,None,291.21231219999936,None,f,0.5832848999998532,291.7126432999994,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,4,-4,0.85,,,,,0,0,0,0,0,35,35,7,,,,,,,,,,,,,,,,,,,,,,,293.3037227999994,None,293.3037227999994,None,292.8033796999989,None,j,0.4963702999993984,293.3037227999994,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,-4,4,0.85,,,,,0,0,0,0,0,36,36,28,,,,,,,,,,,,,,,,,,,,,,,294.8147410999991,None,294.8147410999991,None,294.3144078999994,None,f,0.44122779999997874,294.8147410999991,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,-4,4,0.94,,,,,0,0,0,0,0,37,37,1,,,,,,,,,,,,,,,,,,,,,,,296.26581819999956,None,296.26581819999956,None,295.7653941999997,None,f,1.1180156999998871,296.26581819999956,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,4,-4,0.94,,,,,0,0,0,0,0,38,38,50,,,,,,,,,,,,,,,,,,,,,,,298.3971714999989,None,298.3971714999989,None,297.8968335999998,None,j,0.45861390000027313,298.3971714999989,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,-4,4,0.94,,,,,0,0,0,0,0,39,39,43,,,,,,,,,,,,,,,,,,,,,,,299.8581728999998,None,299.8581728999998,None,299.35782949999884,None,f,0.5337792999998783,299.8581728999998,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,4,-4,1.15,,,,,0,0,0,0,0,40,40,41,,,,,,,,,,,,,,,,,,,,,,,301.40921679999883,None,301.40921679999883,None,300.90887479999947,None,f,0.4708792999990692,301.40921679999883,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
