ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,0,4,-4,0.97,,,,,0,0,0,0,0,50,50,51,,,,,,,,,,,,,,,,,,,,,,,310.7549130000116,None,310.7549130000116,None,310.2544864999945,None,j,0.5075595999951474,310.7549130000116,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,4,-4,0.85,,,,,0,0,0,0,0,51,51,21,,,,,,,,,,,,,,,,,,,,,,,312.2658427999995,None,312.2658427999995,None,311.76550559999305,None,j,0.3727018999925349,312.2658427999995,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,0,-4,4,0.94,,,,,0,0,0,0,0,52,52,1,,,,,,,,,,,,,,,,,,,,,,,313.64678069998627,None,313.64678069998627,None,313.1464416999952,None,f,0.3837004999804776,313.64678069998627,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,4,-4,0.97,,,,,0,0,0,0,0,53,53,23,,,,,,,,,,,,,,,,,,,,,,,315.04773130000103,None,315.04773130000103,None,314.54739210000844,None,j,0.4228446999914013,315.04773130000103,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,0,4,-4,1.15,,,,,0,0,0,0,0,54,54,13,,,,,,,,,,,,,,,,,,,,,,,316.48880560000543,None,316.48880560000543,None,315.9883728999994,None,f,0.357727700000396,316.48880560000543,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,180,-4,4,1.03,,,,,0,0,0,0,0,55,55,32,,,,,,,,,,,,,,,,,,,,,,,317.85971349998727,None,317.85971349998727,None,317.3592989000026,None,j,0.3307855000020936,317.85971349998727,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,4,-4,1.15,,,,,0,0,0,0,1,0,56,27,,,,,,,,,,,,,,,,,,,,,,,319.200551499991,None,319.200551499991,None,318.70020409999415,None,f,0.509924600017257,319.200551499991,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,0,4,-4,0.97,,,,,0,0,0,0,1,1,57,9,,,,,,,,,,,,,,,,,,,,,,,320.7115735000116,None,320.7115735000116,None,320.21126370001,None,j,0.3110045999928843,320.7115735000116,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,0,-4,4,1.15,,,,,0,0,0,0,1,2,58,6,,,,,,,,,,,,,,,,,,,,,,,322.0324687999964,None,322.0324687999964,None,321.53213269999833,None,j,0.33414790002279915,322.0324687999964,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,4,-4,1.06,,,,,0,0,0,0,1,3,59,26,,,,,,,,,,,,,,,,,,,,,,,323.38346310000634,None,323.38346310000634,None,322.88304759998573,None,f,0.2952093000058085,323.38346310000634,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,-4,4,0.85,,,,,0,0,0,0,1,4,60,14,,,,,,,,,,,,,,,,,,,,,,,324.6943769000063,None,324.6943769000063,None,324.19393599999603,None,j,0.29635240000789054,324.6943769000063,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
