ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,4,-4,0.97,,,,,0,0,0,0,0,22,22,9,,,,,,,,,,,,,,,,,,,,,,,505.992400099989,None,505.992400099989,None,505.49205559992697,None,j,3.517707100021653,505.992400099989,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,-4,4,0.97,,,,,0,0,0,0,0,23,23,16,,,,,,,,,,,,,,,,,,,,,,,510.51546289992984,None,510.51546289992984,None,510.01512339990586,None,f,1.0746018999489024,510.51546289992984,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,-4,4,1.0,,,,,0,0,0,0,0,24,24,3,,,,,,,,,,,,,,,,,,,,,,,512.5968717999058,None,512.5968717999058,None,512.0965329000028,None,f,9.377315099933185,512.5968717999058,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,-4,4,1.0,,,,,0,0,0,0,0,25,25,17,,,,,,,,,,,,,,,,,,,,,,,522.9840061999857,None,522.9840061999857,None,522.4835725999437,None,j,9.422089500003494,522.9840061999857,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,-4,4,0.97,,,,,0,0,0,0,0,26,26,30,,,,,,,,,,,,,,,,,,,,,,,533.4109707999742,None,533.4109707999742,None,532.9106343999738,None,f,0.7070863000117242,533.4109707999742,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,4,-4,1.06,,,,,0,0,0,0,0,27,27,12,,,,,,,,,,,,,,,,,,,,,,,535.1221310999244,None,535.1221310999244,None,534.6217940999195,None,f,0.7561439999844879,535.1221310999244,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,-4,4,0.85,,,,,0,0,0,0,0,28,28,14,,,,,,,,,,,,,,,,,,,,,,,536.8833238999359,None,536.8833238999359,None,536.3829837999074,None,f,0.7387441999744624,536.8833238999359,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,4,-4,1.03,,,,,0,0,0,0,0,29,29,39,,,,,,,,,,,,,,,,,,,,,,,538.6245448999107,None,538.6245448999107,None,538.1241673999466,None,f,1.301478499895893,538.6245448999107,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,-4,4,1.03,,,,,0,0,0,0,0,30,30,4,,,,,,,,,,,,,,,,,,,,,,,540.9260628999909,None,540.9260628999909,None,540.425719199935,None,j,0.5040246000280604,540.9260628999909,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,4,-4,0.85,,,,,0,0,0,0,0,31,31,35,,,,,,,,,,,,,,,,,,,,,,,542.4370863999939,None,542.4370863999939,None,541.9367496999912,None,j,0.8011254000011832,542.4370863999939,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,4,-4,0.97,,,,,0,0,0,0,0,32,32,23,,,,,,,,,,,,,,,,,,,,,,,544.2483172999928,None,544.2483172999928,None,543.7480778999161,None,f,1.037771200062707,544.2483172999928,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,-4,4,0.85,,,,,0,0,0,0,0,33,33,0,,,,,,,,,,,,,,,,,,,,,,,546.2897098999238,None,546.2897098999238,None,545.7893928999547,None,f,0.6123777999309823,546.2897098999238,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,4,-4,1.03,,,,,0,0,0,0,0,34,34,53,,,,,,,,,,,,,,,,,,,,,,,547.9107929999009,None,547.9107929999009,None,547.4104554998921,None,j,1.3433243000181392,547.9107929999009,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,-4,4,0.94,,,,,0,0,0,0,0,35,35,15,,,,,,,,,,,,,,,,,,,,,,,550.2824021999259,None,550.2824021999259,None,549.7820645999163,None,f,0.97171289997641,550.2824021999259,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,4,-4,1.0,,,,,0,0,0,0,0,36,36,52,,,,,,,,,,,,,,,,,,,,,,,552.2637512999354,None,552.2637512999354,None,551.7634843999986,None,j,0.6702709998935461,552.2637512999354,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,4,-4,0.85,,,,,0,0,0,0,0,37,37,49,,,,,,,,,,,,,,,,,,,,,,,553.9349134999793,None,553.9349134999793,None,553.4346240999876,None,j,0.5032215999672189,553.9349134999793,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,-4,4,0.94,,,,,0,0,0,0,0,38,38,43,,,,,,,,,,,,,,,,,,,,,,,555.4459033999592,None,555.4459033999592,None,554.9455634999322,None,f,0.5441935000708327,555.4459033999592,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,-4,4,0.94,,,,,0,0,0,0,0,39,39,1,,,,,,,,,,,,,,,,,,,,,,,556.9969561999897,None,556.9969561999897,None,556.4966086999048,None,f,1.5052250999724492,556.9969561999897,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,4,-4,1.15,,,,,0,0,0,0,0,40,40,13,,,,,,,,,,,,,,,,,,,,,,,559.5187428999925,None,559.5187428999925,None,559.0183203999186,None,f,0.45545239991042763,559.5187428999925,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,-4,4,1.06,,,,,0,0,0,0,0,41,41,33,,,,,,,,,,,,,,,,,,,,,,,560.9797279998893,None,560.9797279998893,None,560.4793966999277,None,j,0.5623611999908462,560.9797279998893,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,4,-4,0.94,,,,,0,0,0,0,0,42,42,22,,,,,,,,,,,,,,,,,,,,,,,562.550717099919,None,562.550717099919,None,562.050377199892,None,j,0.927316699991934,562.550717099919,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,-4,4,1.06,,,,,0,0,0,0,0,43,43,47,,,,,,,,,,,,,,,,,,,,,,,564.4820203999989,None,564.4820203999989,None,563.9816863999004,None,j,0.7082680000457913,564.4820203999989,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,4,-4,0.85,,,,,0,0,0,0,0,44,44,21,,,,,,,,,,,,,,,,,,,,,,,566.2031883999007,None,566.2031883999007,None,565.7028473999817,None,j,0.49085429997649044,566.2031883999007,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,4,-4,1.06,,,,,0,0,0,0,0,45,45,26,,,,,,,,,,,,,,,,,,,,,,,567.7042021999368,None,567.7042021999368,None,567.2039055998903,None,f,0.509875199990347,567.7042021999368,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,-4,4,0.85,,,,,0,0,0,0,0,46,46,28,,,,,,,,,,,,,,,,,,,,,,,569.225237299921,None,569.225237299921,None,568.7248975998955,None,f,0.4928373999428004,569.225237299921,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,-4,4,1.15,,,,,0,0,0,0,0,47,47,20,,,,,,,,,,,,,,,,,,,,,,,570.7262512999587,None,570.7262512999587,None,570.2259138999507,None,j,0.47985320002771914,570.7262512999587,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,4,-4,0.94,,,,,0,0,0,0,0,48,48,50,,,,,,,,,,,,,,,,,,,,,,,572.2172622999642,None,572.2172622999642,None,571.7169221999357,None,j,0.44490360002964735,572.2172622999642,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,4,-4,0.97,,,,,0,0,0,0,0,49,49,51,,,,,,,,,,,,,,,,,,,,,,,573.688257599948,None,573.688257599948,None,573.1879230999621,None,j,0.4779387000016868,573.688257599948,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,-4,4,1.06,,,,,0,0,0,0,0,50,50,19,,,,,,,,,,,,,,,,,,,,,,,575.1692750999937,None,575.1692750999937,None,574.669023699942,None,j,0.5009006999898702,575.1692750999937,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,4,-4,1.0,,,,,0,0,0,0,0,51,51,10,,,,,,,,,,,,,,,,,,,,,,,576.6802841000026,None,576.6802841000026,None,576.1799477000022,None,j,0.4938327999552712,576.6802841000026,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,-4,4,1.03,,,,,0,0,0,0,0,52,52,32,,,,,,,,,,,,,,,,,,,,,,,578.1813037999673,None,578.1813037999673,None,577.680974299903,None,f,0.6568893000949174,578.1813037999673,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,4,-4,1.15,,,,,0,0,0,0,0,53,53,41,,,,,,,,,,,,,,,,,,,,,,,579.8624631999992,None,579.8624631999992,None,579.3621066999622,None,f,0.4958192999474704,579.8624631999992,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,-4,4,0.85,,,,,0,0,0,0,0,54,54,42,,,,,,,,,,,,,,,,,,,,,,,581.3734647999518,None,581.3734647999518,None,580.8731281999499,None,f,0.5685022999532521,581.3734647999518,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,-4,4,1.15,,,,,0,0,0,0,0,55,55,34,,,,,,,,,,,,,,,,,,,,,,,582.9446110998979,None,582.9446110998979,None,582.4442341999384,None,j,0.5017720999894664,582.9446110998979,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,4,-4,0.97,,,,,0,0,0,0,1,0,56,37,,,,,,,,,,,,,,,,,,,,,,,584.4655668999767,None,584.4655668999767,None,583.9652373999124,None,f,0.5324818000663072,584.4655668999767,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,4,-4,1.0,,,,,0,0,0,0,1,1,57,24,,,,,,,,,,,,,,,,,,,,,,,586.0066028999863,None,586.0066028999863,None,585.5062635999639,None,j,0.7835950000444427,586.0066028999863,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,4,-4,1.0,,,,,0,0,0,0,1,2,58,52,,,,,,,,,,,,,,,,,,,,,,,587.8078244999051,None,587.8078244999051,None,587.307490499923,None,j,1.8463408999377862,587.8078244999051,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
